file_id,section,sentence,predicted_labels
10230190,treatment program,"C h ild re n were grouped by age/d evd o p me n tal level a nd man aged by ,) or 4 co u nselo rs w ho worked w ith a tr eatmcn r team {e.g.. c h ild/ad o lesce nt psych iarrisr , cl inical psych ol o gist .",['0']
10230190,treatment program,"special educat or , social worker s).",['0']
10230190,treatment program,"A po int system usin g beh avioral p ro cedures (rime-o ut , backup reinfo rcers.",['0']
10230190,treatment program,"ph ysical restraint) wa s op e rated and docu rnc ntcd for all act ivit ies (see Kolko , 1995 ) .",['0']
10230190,treatment program,At ori entation .,['0']
10230190,treatment program,"sraff provided ch ild ren and parents with information ab out the activ ities, da ily rule s. a nd behavioral pr ogrammin g. Parent s and staff m utuall y se t indiv idu ali zed behav io ral tar gets .",['0']
10230190,treatment program,often reHecring di sruptive o r poor soci al beh aviors.,['0']
10230190,selection procedure,"Before th e ch ild was include d in the MPH trial and diagnoses were ass igned , a board-cert ified c hi ld and ado lesce nt psychia tri st inter- Rep ort Fo rm (Edelh rock and Achen bac h, 1') H'i ) were used to cvaluare the chi ld's inrcrnalizing a nd cxrcmaliziug problem s k.g.. depressio n, agg re:ssion) and soc ial co m petence (c.g., social skill s, school behavior).",['0']
10230190,selection procedure,"On t he intake par em a nd reacher scales, 12 of 16 ch ildre n had T sco res a bove t he clin ical cuto ff ('IHt h percentile ) for the Agg ression o r I k lin q uency suhsr.il cs.",['0']
10230190,assessment measure,"Staff co m plete d vario us measures du rin g th e: STE P p ro g ra m hasclitu-pe riod :111< 1 all su bseq ue n t ph ases of th e inrcrvcnt ion st ud y. H""j,iIl ,ioml 1-i-"" ,!/II'n<,i""5.",['0']
10230190,assessment measure,"T he lrvqucn cy of 6 positi ve:and R negat ive (e.g., agg ressio n, verbal abuse) ind ivid ua l behaviors targeted by th e p rogram we re recor de d in J gro u p activit ies (soci al sk ills group , b'Ym, field ) using an observational syste m ad apt ed fro m th e work of W illiam Pelham (see H oza et a l., I')')'i ).",['0']
10230190,assessment measure,"The po sitive behavi o rs rcflecrcd rule-foll owin g Ipe rcc n ragc of 4 , l 'i-minute in terva ls).",['0']
10230190,assessment measure,"an agg regat e co ns t ruc t o f posi tive behavior (c.g., sh ari ng, helpi ng ), an d contrib uti ng to disc ussio ns in gro u p rh crap y, T he negati ve behavior s rcllecred a n aggrc'gate o f verb al neg at ive and physical ne gat ive (sec Kolko, I')9 'i).",['0']
10230190,assessment measure,"w h ich has hccn reported in related st ud ies (see Hoza ct a l., ('I'I 'i : Pelham cr al., ]9 93 ).",['0']
10230190,assessment measure,Int erclass co rrela tio ns co m p u ted bet we en t he beh avior al frequ en c ies recor d ed pe:r co nstr uct by an indepe ndent staff m embe r a nd a co m para b ly rr a in cd res ea rch associat e: durin g 12 activities were: acceptabl e: (in rrac lass correlatio n wc:llicie:IHs = O.,['0']
10230190,assessment measure,'i 7-0 .HI) .,['0']
10230190,ymplom rilling,"Sid"" f/F<'IJ.",['0']
10230190,ymplom rilling,"T he staf r also com pleted t he Srimu lan r D ru g Side Ellcns Ratin g Sca le (Barkley, I'm I ) to aSSt'SS the level of so ma tic co m plaints p rior to th e ad min ist rat io n o f active M PH or pla ceb o. Th e scale was ad apted by shortening the resp onse sca le: (from ') to 4 po ints ) a fte: r pil ot -te st in g revealed th at raters wer e co n tused by th e )o n ge:r scale an d rh.u ra tin gs n-Hcc tc d pr im arily .\ or 4 Lltego rie:s. m o stl y rdlec ti ng t h e: a bse nce of a ny sid e e Hccrs .",['0']
10230190,ymplom rilling,"H o w ever , a ll origi na l item d efin itions wer e ret ain ed .",['0']
10230190,ymplom rilling,The exten t to whi ch each adverse e: ffcct (c.g.,['0']
10230190,ymplom rilling,", dy sphoria.",['0']
10230190,ymplom rilling,decreased appetite) ca used a problem lo r the ch ild ( I = not a t all : 4 = very much ) was rated by group Ieadt'fs o n the b'lsis of grou p st aff observa tio ns o r re:ports d o cum enr ed throu gh out th e d ay.,['0']
10230190,ymplom rilling,"During sta lT traini n g, the psychiatrist and nurse p rovided sta ir w ith sid e e:ffi:n exam ples a nd inst ruct io ns fo r rende ring sca le ratin gs.",['0']
10230190,ymplom rilling,"C arlso n cr al., 19 ')2; H oza ct al., 1')')2 ) an d , to perm it repl ica tion, paralleled t ha t used by Pelham er al.",['0']
10230190,ymplom rilling,«('J') .\).,['0']
10230190,ymplom rilling,H ere .,['0']
10230190,ymplom rilling,"the 2 behavior al con d itio ns were altcrn.u cd o n a weekly basis, with BM OD being foll owed by no behavior modifi cation (N BM O D); m edication condit ion was th en randomi zed on a d ail v bas is wi t hi n eac h wceklv co nd it ion .",['0']
10230190,ymplom rilling,"Th e MPII tr ial began in th e 'th ird week , a nd !ll r th e next (j weeks eac h drug co nditio n wa s randomly ad m ini stered o n a d aily basis, eac h on ce per week, ac ross a 5-d ay pe riod (T uesd ay, Wed -580 ncsda y, T h u rsd ay) .",['0']
10230190,ymplom rilling,Each M PH co nd itio n was adm in iste red o nce per week a nd ti lr a roral o f 6 d ays during t he tr ial.,['0']
10230190,ymplom rilling,"a nd BMOD and N BM 0 D we re alt ernated o n a weekly basis, for a total of 3 weeks per co nd itio n (see Pelham et al., 1993 ) .",['0']
10230190,ymplom rilling,"T h us , [he da ily MPH condit ions were c rosse d w ith 2 wee k ly beh avioral inrcrvcnrio n co nditi ons .",['0']
10230190,ymplom rilling,T he param et cr s o f eac h co ndi tio n are listed bel o w.,['0']
10230190,design and experimental condit ion,"Mt·tI~vlp!Jmid(/ I"".",['0']
10230190,design and experimental condit ion,"Co nsiste nt w it h previ ous studi es, there wa s a 2-wee k basel ine once the program began in wh ich n o MPH was ad mi nis tered until [h e tr ial was in it iated in the th ird week.",['0']
10230190,design and experimental condit ion,"Only ( Six rule s were reviewed (e.g.. be respe ctful, rem a in in yo u r sca t, list e n to ad u lts) .",['0']
10230190,design and experimental condit ion,Fo r ea ch rul e broken.,['0']
10230190,design and experimental condit ion,the tea ch er ann ounced the behavi or a nd t h e c hi ld lo st 20 po ints .,['0']
10230190,design and experimental condit ion,Children could complete assignm ents (worth 20 points) a nd earn an ad dit io na l 20 po ints for co m p lc ti ng th e wo rk a t o r a bov e 8 0% acc u rac y. T im e-our was a p p lied for re pea te d non cornpliance.,['0']
10230190,design and experimental condit ion,aggressio n. or propcrty a b use.,['0']
10230190,design and experimental condit ion,"The classro om w as o rga nized in a parti cular way (e .g .. desks in sm all gro ups, te acher a nd a ide circulated , rul es were posted and reviewed ) with spec ific m anagement techn iques (e.g.. pr aise or respo nse co st and red irecti on/reprimands afte r a beha vior , po int s for assignments, tim e-out ).",['0']
10230190,design and experimental condit ion,"Durin g N BM O D , the classro om was o rga n ized to be similar to the chi ld ren 's regula r class rooms (c.g., tea cher and aide sat in front of the cla ss, rul es reviewed b riefly o nce, violations called afte r misbeha vior ).",['0']
10230190,design and experimental condit ion,Conti nge nc ies wer e lim ited (c.g.• p raise.,['0']
10230190,design and experimental condit ion,no a nnou nci ng o f eac h beh avior.,['0']
10230190,design and experimental condit ion,m inor negative beh avior s ign ored ) and inclu d ed no fin al review o f po ints earned o r lost.,['0']
10230190,design and experimental condit ion,"C h ild ren w ho showed co ntinued o r serio us d isrupt ion were scm to the ""p rinci pal's o ffi ce"" (clinic coord inator's o tli ce), where they were ask ed to thi nk ab out 10 general questions to r a few minutes (e.g.• "" W hat's been go in g on to da y in class th at led to yo u r co m ing here ?""",['0']
